SA2,SA2 NAME,Earners,Median age,Sum,Median,Mean
602021054,Deloraine," 3,042 ", 48 ," 138,877,078 "," 38,010 "," 45,653 "
602021055,Grindelwald - Lanena," 3,322 ", 50 ," 167,141,782 "," 41,308 "," 50,314 "
602021056,Hadspen - Carrick," 2,024 ", 44 ," 106,777,021 "," 47,890 "," 52,755 "
602021057,Westbury," 2,183 ", 48 ," 106,180,401 "," 41,869 "," 48,640 "
602031058,Dilston - Lilydale," 2,437 ", 49 ," 131,235,549 "," 45,937 "," 53,851 "
602031059,George Town," 3,076 ", 48 ," 154,878,119 "," 42,860 "," 50,350 "
602031060,Longford," 2,228 ", 47 ," 112,049,448 "," 43,319 "," 50,291 "
602031061,Northern Midlands," 1,877 ", 46 ," 94,866,616 "," 41,107 "," 50,542 "
602031062,Perth - Evandale," 3,009 ", 46 ," 163,645,910 "," 47,464 "," 54,385 "
602031064,St Helens - Scamander," 2,909 ", 52 ," 118,830,570 "," 31,204 "," 40,849 "
602031099,Flinders and Cape Barren Islands, 529 , 53 ," 24,866,807 "," 40,260 "," 47,007 "
602031100,Scottsdale - Bridport," 3,484 ", 48 ," 151,584,191 "," 38,140 "," 43,509 "
603011065,Central Highlands," 1,144 ", 47 ," 52,166,085 "," 38,136 "," 45,600 "
603011066,Derwent Valley," 1,688 ", 46 ," 83,621,686 "," 44,739 "," 49,539 "
603011067,Southern Midlands," 3,283 ", 46 ," 166,173,022 "," 44,265 "," 50,616 "
603011068,Wilderness - East, 15 , 31 ," 833,280 "," 30,487 "," 55,552 "
603021069,Bruny Island - Kettering," 1,800 ", 53 ," 93,119,288 "," 37,402 "," 51,733 "
603021070,Cygnet," 2,297 ", 48 ," 101,630,458 "," 35,712 "," 44,245 "
603021071,Geeveston - Dover," 1,928 ", 48 ," 87,261,917 "," 38,309 "," 45,260 "
603021072,Huonville - Franklin," 4,770 ", 44 ," 235,714,490 "," 43,900 "," 49,416 "
603031073,Forestier - Tasman," 1,216 ", 53 ," 50,720,675 "," 34,054 "," 41,711 "
603031074,Triabunna - Bicheno," 2,545 ", 52 ," 111,499,301 "," 36,300 "," 43,811 "
604011075,Acton - Upper Burnie," 1,499 ", 39 ," 68,650,866 "," 42,869 "," 45,798 "
604011076,Burnie - Ulverstone Region," 3,015 ", 47 ," 153,106,201 "," 44,894 "," 50,781 "
604011077,Burnie - Wivenhoe," 1,933 ", 42 ," 103,381,943 "," 44,652 "," 53,483 "
604011078,Parklands - Camdale," 3,208 ", 46 ," 200,126,139 "," 48,224 "," 62,383 "
604011079,Penguin - Sulphur Creek," 2,879 ", 47 ," 161,728,571 "," 47,521 "," 56,175 "
604011080,Romaine - Havenview," 1,851 ", 43 ," 100,205,012 "," 47,566 "," 54,136 "
604011081,Somerset," 1,990 ", 46 ," 105,471,174 "," 46,768 "," 53,001 "
604011082,Ulverstone," 3,480 ", 47 ," 174,464,789 "," 44,547 "," 50,134 "
604011083,West Ulverstone," 2,037 ", 47 ," 105,440,616 "," 44,399 "," 51,763 "
604011084,Wynyard," 2,944 ", 47 ," 156,340,842 "," 44,815 "," 53,105 "
604021085,Devonport," 7,156 ", 44 ," 344,110,252 "," 41,884 "," 48,087 "
604021086,East Devonport," 2,135 ", 45 ," 95,715,259 "," 38,809 "," 44,832 "
604021087,Latrobe," 2,458 ", 43 ," 126,648,357 "," 45,413 "," 51,525 "
604021088,Miandetta - Don," 2,056 ", 44 ," 113,998,339 "," 47,724 "," 55,447 "
604021089,Port Sorell," 3,319 ", 49 ," 189,888,309 "," 45,827 "," 57,213 "
604021090,Quoiba - Spreyton," 1,834 ", 44 ," 96,582,156 "," 47,649 "," 52,662 "
604021091,Sheffield - Railton," 3,394 ", 48 ," 153,810,042 "," 39,515 "," 45,318 "
604021092,Turners Beach - Forth," 1,989 ", 47 ," 110,058,322 "," 48,281 "," 55,333 "
604031093,King Island, 995 , 48 ," 52,915,469 "," 45,825 "," 53,181 "
604031094,North West," 2,289 ", 45 ," 108,288,228 "," 42,318 "," 47,308 "
604031095,Smithton," 2,127 ", 45 ," 107,411,586 "," 45,660 "," 50,499 "
604031096,Waratah," 2,058 ", 48 ," 103,216,209 "," 42,532 "," 50,154 "
604031097,West Coast (Tasnp)," 1,972 ", 45 ," 112,020,965 "," 47,304 "," 56,806 "
604031098,Wilderness - West, np , np , np , np , np 
701011001,Darwin Airport, 11 , 49 ," 454,098 "," 28,345 "," 41,282 "
701011002,Darwin City," 5,909 ", 33 ," 518,758,359 "," 60,937 "," 87,791 "
701011003,East Point, 7 , 51 ," 370,111 "," 43,560 "," 52,873 "
701011004,Fannie Bay - The Gardens," 2,451 ", 41 ," 236,387,915 "," 70,730 "," 96,445 "
701011005,Larrakeyah," 2,702 ", 37 ," 252,092,194 "," 66,748 "," 93,298 "
701011006,Ludmilla - The Narrows," 1,360 ", 41 ," 102,396,766 "," 62,865 "," 75,292 "
701011007,Parap," 1,873 ", 40 ," 185,187,087 "," 75,219 "," 98,872 "
701011008,Stuart Park," 3,167 ", 35 ," 236,852,836 "," 64,410 "," 74,788 "
701011009,Woolner - Bayview - Winnellie," 3,585 ", 39 ," 248,262,890 "," 51,942 "," 69,250 "
701021010,Alawa," 1,387 ", 40 ," 85,177,105 "," 54,188 "," 61,411 "
701021011,Anula," 1,476 ", 42 ," 105,993,244 "," 65,719 "," 71,811 "
701021012,Berrimah, 686 , 43 ," 48,547,772 "," 58,107 "," 70,769 "
701021013,Brinkin - Nakara," 2,395 ", 39 ," 161,181,769 "," 52,335 "," 67,299 "
701021014,Buffalo Creek, np , np , np , np , np 
701021015,Charles Darwin, np , np , np , np , np 
701021016,Coconut Grove," 1,878 ", 36 ," 122,166,633 "," 55,124 "," 65,051 "
701021017,East Arm, 36 , 37 ," 2,102,762 "," 66,082 "," 58,410 "
701021018,Jingili," 1,166 ", 43 ," 80,908,124 "," 58,753 "," 69,389 "
701021019,Karama," 2,894 ", 40 ," 177,912,999 "," 56,164 "," 61,477 "
701021020,Leanyer," 3,059 ", 42 ," 218,921,295 "," 63,127 "," 71,566 "
701021021,Lyons (NT)," 3,282 ", 35 ," 270,950,116 "," 74,398 "," 82,556 "
701021022,Malak - Marrara," 2,708 ", 43 ," 191,428,317 "," 60,845 "," 70,690 "
701021023,Millner," 1,690 ", 38 ," 107,463,270 "," 57,274 "," 63,588 "
701021024,Moil," 1,229 ", 41 ," 81,101,775 "," 58,778 "," 65,990 "
701021025,Nightcliff," 2,618 ", 39 ," 212,379,893 "," 65,946 "," 81,123 "
701021026,Rapid Creek," 2,251 ", 38 ," 166,014,653 "," 61,019 "," 73,752 "
701021027,Tiwi," 1,479 ", 41 ," 107,761,078 "," 63,833 "," 72,861 "
701021028,Wagaman," 1,332 ", 39 ," 80,065,329 "," 51,191 "," 60,109 "
701021029,Wanguri," 1,173 ", 43 ," 83,658,513 "," 61,857 "," 71,320 "
701021030,Wulagi," 1,514 ", 41 ," 109,876,355 "," 64,490 "," 72,574 "
701031031,Howard Springs," 2,587 ", 42 ," 193,823,818 "," 65,529 "," 74,922 "
701031032,Humpty Doo," 5,418 ", 43 ," 408,985,090 "," 65,045 "," 75,486 "
701031033,Koolpinyah, 19 , 24 ," 1,535,374 "," 70,164 "," 80,809 "
701031034,Virginia," 2,122 ", 44 ," 153,877,450 "," 63,094 "," 72,515 "
701031035,Weddell," 2,474 ", 43 ," 172,936,614 "," 61,215 "," 69,902 "
701041036,Bakewell," 2,056 ", 38 ," 145,086,746 "," 64,462 "," 70,567 "
701041037,Driver," 1,849 ", 38 ," 128,037,315 "," 60,130 "," 69,247 "
701041038,Durack - Marlow Lagoon," 2,887 ", 37 ," 242,476,836 "," 73,073 "," 83,989 "
701041039,Gray," 1,871 ", 39 ," 118,745,244 "," 57,474 "," 63,466 "
701041040,Moulden," 1,634 ", 39 ," 103,310,649 "," 59,432 "," 63,226 "
701041041,Palmerston - North," 2,982 ", 37 ," 238,349,103 "," 71,550 "," 79,929 "
701041042,Palmerston - South," 3,035 ", 32 ," 237,471,108 "," 70,373 "," 78,244 "
701041043,Rosebery - Bellamack," 4,017 ", 34 ," 326,101,140 "," 71,204 "," 81,180 "
701041044,Woodroffe," 1,933 ", 38 ," 134,468,571 "," 64,272 "," 69,565 "
702011045,Charles," 5,210 ", 40 ," 286,824,541 "," 45,539 "," 55,053 "
702011046,East Side," 3,457 ", 38 ," 234,769,461 "," 60,451 "," 67,911 "
702011047,Flynn (NT)," 2,878 ", 39 ," 186,350,102 "," 59,766 "," 64,750 "
702011048,Larapinta," 3,054 ", 40 ," 221,035,103 "," 65,162 "," 72,376 "
702011049,Mount Johns," 2,554 ", 38 ," 189,015,597 "," 63,875 "," 74,008 "
702011050,Petermann - Simpson," 1,097 ", 31 ," 53,567,315 "," 46,608 "," 48,831 "
702011051,Ross," 1,105 ", 47 ," 77,512,242 "," 61,026 "," 70,147 "
702011052,Sandover - Plenty, 212 , 38 ," 9,243,023 "," 28,099 "," 43,599 "
702011053,Tanami, 209 , 40 ," 9,936,790 "," 35,577 "," 47,544 "
702011054,Yuendumu - Anmatjere, 256 , 38 ," 14,664,547 "," 45,772 "," 57,283 "
702021055,Barkly, 296 , 35 ," 13,071,405 "," 35,787 "," 44,160 "
702021056,Tennant Creek," 1,540 ", 41 ," 94,824,695 "," 55,483 "," 61,574 "
702031057,Alligator," 2,189 ", 46 ," 129,764,894 "," 51,780 "," 59,280 "
702031058,Daly, 406 , 43 ," 17,233,300 "," 37,576 "," 42,447 "
702031059,Thamarrurr, 471 , 38 ," 20,312,052 "," 32,823 "," 43,125 "
702031060,Tiwi Islands, 306 , 39 ," 14,335,334 "," 35,682 "," 46,847 "
702031061,West Arnhem, 355 , 37 ," 13,212,642 "," 25,359 "," 37,219 "
702041062,Anindilyakwa, 644 , 39 ," 52,555,198 "," 66,518 "," 81,607 "
702041063,East Arnhem, 693 , 38 ," 27,043,203 "," 27,304 "," 39,023 "
702041064,Nhulunbuy," 2,238 ", 40 ," 170,004,556 "," 66,319 "," 75,963 "
702051065,Elsey, 446 , 36 ," 19,831,523 "," 36,353 "," 44,465 "
702051066,Gulf, 717 , 40 ," 28,573,730 "," 31,320 "," 39,852 "
702051067,Katherine," 5,635 ", 38 ," 359,445,784 "," 59,864 "," 63,788 "
702051068,Victoria River, 268 , 36 ," 11,966,612 "," 33,656 "," 44,652 "
801011001,Aranda," 1,703 ", 48 ," 142,171,593 "," 69,105 "," 83,483 "
801011002,Belconnen," 4,601 ", 32 ," 275,938,948 "," 54,954 "," 59,974 "
801011003,Bruce," 4,555 ", 33 ," 311,218,811 "," 57,341 "," 68,325 "
801011004,Charnwood," 1,702 ", 39 ," 100,208,340 "," 56,234 "," 58,877 "
801011005,Cook," 1,982 ", 46 ," 148,044,135 "," 65,169 "," 74,694 "
801011006,Dunlop," 4,498 ", 41 ," 310,720,924 "," 66,397 "," 69,080 "
801011007,Evatt," 3,459 ", 43 ," 233,533,644 "," 60,738 "," 67,515 "
801011008,Florey," 3,110 ", 42 ," 203,312,115 "," 58,462 "," 65,374 "
801011009,Flynn (ACT)," 2,222 ", 44 ," 152,566,254 "," 62,346 "," 68,662 "
801011010,Fraser," 1,379 ", 47 ," 95,608,235 "," 61,831 "," 69,332 "
801011011,Giralang," 2,193 ", 42 ," 148,602,705 "," 59,686 "," 67,762 "
801011012,Gooromon, np , np , np , np , np 
801011013,Hawker," 2,082 ", 48 ," 157,443,802 "," 59,431 "," 75,621 "
801011014,Higgins," 1,917 ", 41 ," 124,303,751 "," 60,626 "," 64,843 "
801011015,Holt," 2,896 ", 42 ," 175,038,095 "," 56,176 "," 60,441 "
801011016,Kaleen," 4,954 ", 43 ," 326,307,077 "," 56,037 "," 65,867 "
801011017,Latham," 2,317 ", 42 ," 146,871,279 "," 57,950 "," 63,389 "
801011018,Lawson," 1,090 ", 30 ," 71,917,855 "," 61,916 "," 65,980 "
801011019,Macgregor (ACT)," 4,415 ", 38 ," 295,302,768 "," 64,660 "," 66,886 "
801011020,Macquarie," 1,733 ", 42 ," 117,779,250 "," 56,703 "," 67,963 "
801011021,McKellar," 1,898 ", 47 ," 136,571,861 "," 59,373 "," 71,956 "
801011022,Melba," 2,004 ", 45 ," 134,127,213 "," 59,100 "," 66,930 "
801011023,Page," 1,781 ", 41 ," 108,583,771 "," 53,345 "," 60,968 "
801011024,Scullin," 1,798 ", 40 ," 113,043,972 "," 56,135 "," 62,872 "
801011025,Spence," 1,604 ", 43 ," 104,682,095 "," 60,563 "," 65,263 "
801011026,Weetangera," 1,828 ", 48 ," 144,670,764 "," 67,160 "," 79,142 "
801011111,Molonglo Corridor, 3 , 15 ," 538,382 "," 178,148 "," 179,461 "
801011112,West Belconnen, 8 , 42 ," 464,293 "," 54,601 "," 58,037 "
801031031,Hume, 24 , 42 ," 1,313,747 "," 21,385 "," 54,739 "
801031032,Kowen, 14 , 44 ," 1,200,112 "," 79,348 "," 85,722 "
801031113,Canberra East, 409 , 47 ," 21,083,392 "," 48,073 "," 51,549 "
801031114,Canberra Airport, 55 , 41 ," 4,099,839 "," 72,823 "," 74,543 "
801031115,Majura, 137 , 48 ," 12,819,036 "," 58,143 "," 93,570 "
801041034,Amaroo," 3,640 ", 42 ," 271,498,487 "," 67,851 "," 74,587 "
801041035,Bonner," 4,038 ", 37 ," 287,399,920 "," 66,016 "," 71,174 "
801041036,Casey," 3,915 ", 36 ," 292,835,689 "," 70,514 "," 74,798 "
801041037,Crace," 3,026 ", 36 ," 235,212,964 "," 71,833 "," 77,731 "
801041038,Forde," 2,683 ", 40 ," 231,442,254 "," 77,673 "," 86,262 "
801041039,Franklin," 4,463 ", 35 ," 302,073,033 "," 60,973 "," 67,684 "
801041040,Gungahlin," 4,246 ", 36 ," 263,982,101 "," 53,709 "," 62,172 "
801041043,Hall, 238 , 51 ," 24,232,640 "," 59,818 "," 101,818 "
801041044,Harrison," 5,159 ", 36 ," 365,056,234 "," 64,303 "," 70,761 "
801041045,Mitchell, 43 , 46 ," 3,646,827 "," 66,592 "," 84,810 "
801041046,Ngunnawal," 6,771 ", 38 ," 447,810,941 "," 61,341 "," 66,137 "
801041047,Nicholls," 4,823 ", 47 ," 386,365,576 "," 65,276 "," 80,109 "
801041048,Palmerston," 3,635 ", 41 ," 242,247,170 "," 60,381 "," 66,643 "
801041116,Gungahlin - East, np , np , np , np , np 
801041117,Gungahlin - West, np , np , np , np , np 
801041118,Jacka, 397 , 34 ," 24,916,663 "," 60,291 "," 62,762 "
801041119,Kenny, 3 , 28 ," 97,172 "," 30,815 "," 32,391 "
801041120,Moncrieff," 1,754 ", 35 ," 116,323,124 "," 62,880 "," 66,319 "
801041121,Taylor, 51 , 31 ," 2,512,382 "," 45,436 "," 49,262 "
801041122,Throsby, 152 , 37 ," 9,759,088 "," 47,807 "," 64,205 "
801051049,Acton, 548 , 23 ," 9,225,644 "," 9,306 "," 16,835 "
801051050,Ainslie," 3,333 ", 46 ," 284,723,228 "," 69,084 "," 85,426 "
801051051,Braddon," 3,723 ", 32 ," 288,901,274 "," 72,352 "," 77,599 "
801051053,Civic," 2,379 ", 31 ," 176,784,490 "," 58,865 "," 74,310 "
801051054,Dickson," 1,625 ", 35 ," 111,064,120 "," 60,413 "," 68,347 "
801051055,Downer," 2,460 ", 39 ," 168,006,908 "," 56,637 "," 68,295 "
801051056,Hackett," 1,997 ", 46 ," 158,977,297 "," 67,076 "," 79,608 "
801051057,Lyneham," 3,603 ", 38 ," 260,409,818 "," 64,045 "," 72,276 "
801051058,O'Connor (ACT)," 3,710 ", 42 ," 315,073,903 "," 69,421 "," 84,926 "
801051060,Turner," 2,897 ", 34 ," 229,079,135 "," 70,819 "," 79,075 "
801051061,Watson," 3,922 ", 39 ," 290,060,213 "," 66,217 "," 73,957 "
801051123,Black Mountain, np , np , np , np , np 
801051124,Campbell," 2,736 ", 45 ," 261,862,384 "," 72,971 "," 95,710 "
801051125,Duntroon, 777 , 21 ," 47,089,513 "," 54,315 "," 60,604 "
801051126,Parkes (ACT) - North, np , np , np , np , np 
801051127,Reid," 1,078 ", 44 ," 96,267,745 "," 63,818 "," 89,302 "
801051128,Russell, np , np , np , np , np 
801061062,Deakin," 2,215 ", 51 ," 248,450,015 "," 78,080 "," 112,167 "
801061063,Forrest," 1,312 ", 48 ," 196,826,518 "," 87,093 "," 150,020 "
801061064,Griffith (ACT)," 3,480 ", 43 ," 362,848,120 "," 79,488 "," 104,267 "
801061066,Lake Burley Griffin, np , np , np , np , np 
801061067,Narrabundah," 3,820 ", 44 ," 331,485,548 "," 70,187 "," 86,776 "
801061068,Parkes (ACT) - South, 4 , 53 ," 429,304 "," 121,961 "," 107,326 "
801061069,Red Hill (ACT)," 2,054 ", 49 ," 252,073,898 "," 79,982 "," 122,723 "
801061070,Yarralumla," 2,317 ", 53 ," 268,100,593 "," 73,838 "," 115,710 "
801061129,Barton," 1,260 ", 40 ," 127,712,509 "," 84,472 "," 101,359 "
801061130,Fyshwick, 100 , 46 ," 10,085,728 "," 65,364 "," 100,857 "
801061131,Kingston (ACT)," 4,158 ", 36 ," 410,328,743 "," 84,142 "," 98,684 "
801071071,Banks," 3,213 ", 41 ," 214,783,750 "," 63,193 "," 66,848 "
801071072,Bonython," 2,534 ", 43 ," 173,952,310 "," 63,173 "," 68,647 "
801071073,Calwell," 3,874 ", 42 ," 278,041,315 "," 64,604 "," 71,771 "
801071074,Chisholm," 3,380 ", 43 ," 225,465,013 "," 62,107 "," 66,706 "
801071075,Conder," 3,361 ", 43 ," 234,542,547 "," 64,958 "," 69,784 "
801071076,Fadden," 2,183 ", 50 ," 180,440,805 "," 69,004 "," 82,657 "
801071077,Gilmore," 1,781 ", 41 ," 120,798,630 "," 63,367 "," 67,826 "
801071078,Gordon (ACT)," 5,114 ", 43 ," 352,356,676 "," 63,062 "," 68,900 "
801071079,Gowrie (ACT)," 2,071 ", 44 ," 146,627,880 "," 63,346 "," 70,801 "
801071080,Greenway," 1,725 ", 37 ," 121,537,688 "," 63,276 "," 70,457 "
801071081,Isabella Plains," 2,733 ", 41 ," 172,746,500 "," 60,279 "," 63,208 "
801071082,Kambah," 9,682 ", 45 ," 661,101,697 "," 60,124 "," 68,282 "
801071083,Macarthur," 1,011 ", 46 ," 78,021,799 "," 69,474 "," 77,173 "
801071084,Monash," 3,583 ", 47 ," 243,381,658 "," 61,198 "," 67,927 "
801071085,Mount Taylor, np , np , np , np , np 
801071086,Oxley (ACT)," 1,135 ", 47 ," 78,241,388 "," 60,213 "," 68,935 "
801071087,Richardson," 1,920 ", 41 ," 119,082,816 "," 58,358 "," 62,022 "
801071088,Theodore," 2,569 ", 42 ," 176,645,343 "," 63,416 "," 68,760 "
801071089,Tuggeranong, 5 , 56 ," 309,738 "," 54,332 "," 61,948 "
801071090,Wanniassa," 4,954 ", 45 ," 337,057,425 "," 60,519 "," 68,037 "
801071132,Tuggeranong - West, np , np , np , np , np 
801081091,Chapman," 1,979 ", 51 ," 184,243,923 "," 70,747 "," 93,100 "
801081092,Duffy," 2,111 ", 46 ," 166,661,868 "," 66,254 "," 78,949 "
801081093,Fisher," 1,907 ", 45 ," 139,778,437 "," 63,463 "," 73,298 "
801081094,Holder," 1,741 ", 46 ," 125,340,988 "," 64,915 "," 71,994 "
801081095,Rivett," 1,956 ", 43 ," 134,733,180 "," 62,111 "," 68,882 "
801081096,Stirling," 1,320 ", 49 ," 90,041,694 "," 60,280 "," 68,213 "
801081097,Waramanga," 1,670 ", 45 ," 125,551,182 "," 68,068 "," 75,180 "
801081098,Weston," 2,443 ", 46 ," 183,275,500 "," 64,302 "," 75,021 "
801081133,Scrivener, 8 , 27 ," 468,967 "," 61,423 "," 58,621 "
801091099,Chifley," 1,712 ", 41 ," 124,434,063 "," 59,625 "," 72,683 "
801091100,Curtin," 3,573 ", 47 ," 317,075,060 "," 69,375 "," 88,742 "
801091101,Farrer," 2,325 ", 48 ," 183,418,604 "," 64,192 "," 78,890 "
801091102,Garran," 2,208 ", 47 ," 223,053,792 "," 74,910 "," 101,021 "
801091103,Hughes," 1,964 ", 48 ," 174,802,201 "," 70,061 "," 89,003 "
801091104,Isaacs," 1,764 ", 53 ," 144,450,821 "," 65,815 "," 81,888 "
801091105,Lyons (ACT)," 2,013 ", 40 ," 142,215,203 "," 58,425 "," 70,648 "
801091106,Mawson," 2,222 ", 43 ," 162,909,099 "," 58,917 "," 73,316 "
801091107,O'Malley, 729 , 52 ," 81,697,842 "," 75,594 "," 112,068 "
801091108,Pearce," 1,765 ", 47 ," 148,478,807 "," 68,976 "," 84,124 "
801091109,Phillip," 2,416 ", 34 ," 176,445,396 "," 70,404 "," 73,032 "
801091110,Torrens," 1,508 ", 46 ," 114,180,929 "," 62,842 "," 75,717 "
801101134,Arboretum, np , np , np , np , np 
801101135,Coombs," 1,839 ", 35 ," 137,389,722 "," 71,385 "," 74,709 "
801101136,Denman Prospect, 181 , 38 ," 16,979,884 "," 91,138 "," 93,812 "
801101137,Molonglo, np , np , np , np , np 
801101138,Molonglo - North, np , np , np , np , np 
801101139,Wright," 2,071 ", 34 ," 171,246,822 "," 76,754 "," 82,688 "
801111140,ACT - South West, 364 , 39 ," 24,549,967 "," 61,096 "," 67,445 "
801111141,Namadgi, 19 , 28 ," 1,070,776 "," 58,498 "," 56,357 "
